36 120
13 0 19
9 0 20
0 28 3
19 0 8
0 16 5
8 0 10
0 29 4
23 0 17
14 0 6
33 0 17
1 13 12
11 1 8
10 1 4
1 12 12
2 1 1
18 1 6
22 1 16
2 11 6
2 15 7
33 2 4
2 6 20
21 3 19
3 9 9
15 3 9
25 3 13
14 3 5
6 3 11
34 4 3
28 4 16
33 4 7
4 5 14
5 24 11
6 20 1
11 6 9
6 9 20
6 26 16
10 6 15
12 6 20
6 16 16
6 27 18
6 29 2
6 31 13
26 7 7
7 10 2
7 30 9
7 17 9
35 7 10
28 8 14
8 30 13
17 8 9
8 29 19
32 8 8
23 8 11
8 31 15
9 13 18
9 26 10
10 9 7
9 23 6
9 31 15
15 9 15
35 9 9
28 10 16
19 10 7
30 10 1
31 10 4
10 14 10
34 11 7
11 28 6
11 27 1
11 15 19
28 12 19
12 30 9
16 12 19
12 32 9
35 12 18
13 20 3
34 13 14
23 14 13
14 31 12
14 15 13
14 25 6
15 34 18
15 26 3
15 30 4
32 15 16
15 31 17
15 25 3
16 28 19
31 16 16
35 16 12
30 17 10
29 17 2
22 17 4
18 27 5
19 34 5
30 19 2
19 32 10
19 25 6
19 22 8
27 20 12
20 31 6
22 20 4
22 26 8
22 28 6
22 29 18
26 23 4
30 23 3
23 33 6
26 25 16
30 25 4
25 32 19
30 26 11
31 26 4
33 27 6
29 30 17
32 29 6
35 29 11
31 32 19
35 33 13
34 35 4
24 21
