36 113
20 0 19
7 0 5
3 0 14
15 0 17
32 0 6
0 18 15
9 0 9
28 0 6
30 0 1
1 23 13
29 2 13
12 3 1
3 14 3
3 24 18
32 3 17
9 3 15
3 35 14
13 4 2
4 18 6
4 34 19
5 29 11
5 6 19
5 24 19
34 5 19
5 10 11
5 9 9
6 7 4
15 6 13
18 6 12
33 6 6
34 6 15
6 10 14
26 6 13
6 35 16
25 7 18
7 15 14
33 7 12
17 7 7
7 26 2
7 11 2
35 7 20
23 8 13
8 14 6
9 8 16
8 28 6
35 8 15
9 15 12
9 21 8
9 17 15
9 35 5
10 13 20
25 10 19
10 14 20
18 10 14
11 20 12
22 11 18
12 34 20
12 19 14
13 14 12
13 24 9
21 13 19
13 33 8
13 34 19
17 13 10
13 28 12
13 35 2
24 14 1
34 14 15
15 25 8
15 32 4
18 15 12
16 20 2
16 32 3
31 16 2
16 18 14
16 17 5
28 16 17
35 16 12
28 17 1
18 20 10
21 18 6
18 34 9
19 29 16
21 19 6
33 19 8
26 19 6
32 20 8
33 20 10
20 27 11
20 26 5
28 20 11
21 34 7
25 22 12
22 31 3
22 34 4
30 22 14
29 24 18
24 32 16
27 24 7
24 26 14
29 25 1
25 35 13
29 26 6
26 33 16
26 35 17
27 29 18
28 31 19
28 33 17
28 35 9
29 34 9
30 29 5
30 32 6
31 30 8
1 2
