38 100
1 0 12
24 0 8
31 0 5
0 32 12
15 1 5
11 1 14
1 13 18
9 2 5
5 2 4
2 31 11
30 2 11
3 16 19
34 3 17
3 12 20
3 7 11
30 3 13
16 4 6
15 4 5
21 4 15
4 25 1
32 4 20
14 4 10
4 19 9
11 5 14
5 24 8
5 28 3
20 6 2
6 9 19
14 6 20
16 7 7
20 7 9
25 7 8
7 36 10
8 24 8
8 9 11
37 8 20
8 10 10
33 9 11
18 9 4
9 21 10
9 17 6
9 36 16
10 27 11
10 32 12
28 10 18
26 11 13
12 11 20
11 31 3
28 12 11
13 33 14
13 16 18
13 17 15
13 28 14
35 13 19
34 14 16
20 14 9
14 18 10
29 14 17
14 36 19
27 15 2
15 31 15
21 15 9
25 15 10
15 28 7
15 36 10
20 16 17
25 16 2
35 16 11
30 17 8
17 25 18
17 28 17
18 30 5
29 19 10
19 27 6
25 19 20
28 19 7
20 24 14
20 36 15
21 34 3
32 21 6
22 27 1
35 22 12
23 34 15
37 23 13
24 36 4
25 27 12
27 31 8
27 28 16
37 27 14
36 28 18
29 32 14
29 36 18
30 31 19
32 30 7
30 36 12
33 31 3
34 31 2
31 32 5
31 36 15
36 32 8
26 6
