32 89
0 17 18
26 0 12
0 6 5
3 0 16
0 11 18
28 0 10
16 1 3
1 23 16
1 5 14
1 31 14
7 1 19
1 20 15
16 2 14
2 13 7
10 2 11
2 22 7
3 18 12
12 3 13
20 3 3
23 4 5
4 12 10
4 24 1
20 4 8
31 5 13
5 26 1
5 25 16
5 27 6
28 5 15
6 16 12
23 6 16
8 6 17
19 6 11
18 6 5
6 25 9
16 7 17
22 7 15
7 14 6
7 11 5
17 8 6
8 19 17
8 26 11
8 30 7
8 21 10
29 8 12
28 8 16
23 9 13
9 31 20
9 25 20
21 9 15
9 28 3
17 11 2
11 14 6
29 11 12
13 12 7
12 25 18
12 24 5
13 16 8
25 13 4
14 13 5
16 14 10
23 14 3
14 24 7
15 19 11
18 15 13
29 15 8
15 20 5
15 27 3
16 25 19
30 17 7
17 25 15
17 20 14
18 22 16
30 18 14
18 21 20
24 18 12
19 26 19
21 19 19
19 20 19
20 31 13
25 20 6
24 21 15
24 22 4
23 29 6
25 30 3
31 26 12
30 26 3
27 26 11
27 31 5
28 29 3
27 10
