31 87
0 22 7
1 0 13
23 0 8
16 1 20
6 1 11
29 1 8
11 1 11
14 1 19
2 16 3
15 2 9
2 19 15
2 26 7
2 24 14
13 2 3
7 2 19
18 3 8
3 22 14
3 11 19
4 15 11
20 4 6
4 30 3
4 29 4
5 4 4
5 15 5
5 24 18
13 5 17
23 5 19
7 6 5
6 27 2
6 21 13
11 6 16
17 6 1
7 12 2
13 7 19
7 27 13
9 7 5
7 14 11
7 23 5
15 8 5
22 8 15
21 8 1
8 9 11
17 8 12
15 9 10
28 9 7
9 18 12
9 17 9
25 10 5
11 12 20
11 15 15
19 11 14
11 30 5
29 11 8
11 14 3
23 11 15
20 12 12
12 19 1
14 12 19
12 23 18
13 16 15
13 30 6
13 22 12
13 24 16
13 29 1
14 16 17
15 14 4
14 20 1
15 20 4
17 15 15
23 15 16
18 16 13
22 16 19
16 29 20
16 23 9
17 30 6
30 18 14
29 18 4
21 18 19
24 19 17
19 21 19
30 20 17
21 20 6
23 21 16
26 22 13
24 22 20
26 23 16
25 26 1
28 10
