37 100
0 23 14
0 17 8
26 0 6
0 9 19
10 0 13
1 29 8
32 1 9
1 11 1
15 1 16
1 7 11
8 1 17
27 1 5
33 1 18
1 12 9
2 29 5
36 2 20
2 11 8
2 7 6
19 2 2
29 3 12
3 36 6
22 3 13
15 3 12
3 23 5
8 3 15
27 3 20
3 28 10
9 3 12
4 29 14
24 4 14
22 4 2
23 5 14
5 31 16
34 5 16
6 36 12
6 15 7
6 23 6
6 25 13
8 6 13
6 31 18
35 6 4
19 7 11
7 26 5
9 7 1
16 7 2
36 8 15
11 8 1
27 8 20
12 8 8
8 10 18
30 8 12
9 36 14
9 19 1
14 9 5
13 9 12
12 9 15
10 20 3
10 35 18
11 20 7
11 16 8
18 11 11
11 30 20
12 36 4
25 12 20
35 12 18
32 13 11
13 24 17
13 31 14
13 35 19
22 14 8
21 14 19
27 14 2
15 27 17
15 28 17
20 16 12
16 30 11
17 22 5
25 17 3
17 35 5
29 18 20
18 35 16
19 32 2
26 19 8
30 19 6
20 21 5
20 25 16
27 20 5
20 26 8
30 20 19
25 21 8
22 31 9
25 30 15
28 26 20
32 28 2
30 28 13
29 32 13
29 35 12
32 31 15
31 33 12
31 35 18
34 16
