36 120
34 0 16
0 14 4
7 0 3
0 5 19
35 0 6
30 0 4
12 0 17
31 0 12
3 1 11
7 1 17
32 1 13
29 2 18
2 8 4
2 4 19
2 24 11
27 3 3
3 33 14
4 22 18
4 25 1
4 12 3
26 5 20
5 21 8
24 5 19
34 6 3
6 19 1
29 6 6
27 6 9
16 6 4
11 6 1
6 25 18
6 18 2
6 21 15
7 20 8
7 30 10
7 15 16
21 7 18
8 23 7
8 26 11
8 25 16
15 8 9
8 10 11
35 9 4
9 16 14
9 17 13
9 15 4
21 9 15
11 34 1
11 29 5
11 26 14
35 11 15
20 11 13
11 32 12
17 11 17
15 11 1
12 11 15
12 22 11
12 13 8
32 12 1
34 13 10
13 19 10
13 22 11
27 13 4
35 13 7
15 13 5
18 13 8
21 13 20
34 14 20
19 14 5
26 14 7
16 14 5
28 14 3
15 22 4
15 26 4
15 35 18
25 15 1
15 18 1
16 19 6
18 16 16
17 19 16
29 17 11
35 17 8
33 17 7
17 28 13
23 18 3
22 18 20
27 18 17
18 35 13
30 18 19
18 31 13
24 18 2
19 31 5
19 21 15
19 28 5
20 34 16
20 33 14
20 28 13
27 21 15
31 21 20
21 33 15
22 26 5
22 35 5
23 34 13
23 26 15
23 27 16
34 24 16
31 24 1
28 24 14
25 30 3
29 26 3
26 32 19
26 31 11
28 26 12
35 27 13
32 27 8
27 33 4
35 28 1
29 34 15
30 32 10
35 31 10
34 35 16
7 29
