35 119
0 12 4
9 0 20
30 0 5
5 0 13
33 0 19
0 17 17
9 1 10
1 10 1
18 1 3
4 1 8
12 2 5
21 2 12
33 2 10
2 6 9
3 11 15
7 3 20
34 3 17
23 3 2
18 3 14
3 8 8
26 4 4
5 4 17
9 5 5
5 14 13
30 5 18
5 19 20
5 23 11
5 27 15
5 8 11
5 28 7
6 5 7
20 6 6
9 6 12
7 6 10
6 34 14
6 26 7
6 23 3
6 8 12
6 29 3
28 6 9
17 6 20
31 7 11
7 34 1
7 18 2
7 29 3
24 7 18
7 25 19
8 30 13
8 10 14
13 8 6
24 8 19
8 17 16
9 31 19
9 19 14
9 10 16
9 18 7
9 24 20
16 9 2
9 17 15
24 10 7
11 31 20
11 26 16
27 11 8
11 24 15
12 24 11
21 12 16
25 12 5
17 12 15
13 31 2
13 22 20
13 30 1
13 34 20
19 13 11
13 27 15
33 13 5
14 32 14
31 14 19
26 14 16
19 14 8
18 14 7
27 14 18
15 22 3
15 30 1
16 32 9
34 16 19
16 19 5
16 23 5
33 16 2
17 34 16
17 29 5
17 21 15
18 22 11
18 30 15
23 18 7
21 18 1
19 20 6
27 19 6
28 19 12
19 25 17
31 20 8
27 20 7
28 20 17
28 22 11
23 32 3
30 23 19
23 26 2
34 24 6
27 24 2
29 24 13
26 27 11
29 26 9
28 26 17
34 27 7
33 27 5
32 28 8
28 30 6
33 28 20
30 32 8
33 30 5
6 10
