33 71
17 0 4
1 24 17
1 2 16
17 1 19
19 1 14
13 2 8
7 2 14
2 31 3
12 3 13
3 21 7
17 3 19
7 3 6
24 4 11
13 4 14
17 4 3
4 6 7
5 23 4
5 9 8
5 6 10
24 6 16
26 6 2
23 6 5
8 6 7
24 7 4
20 7 12
28 7 9
7 21 16
7 10 10
25 7 7
9 7 20
8 26 11
14 8 4
19 8 11
29 9 19
26 10 5
13 10 16
10 15 1
21 10 9
16 10 16
11 12 7
11 26 3
11 31 3
25 11 1
14 11 7
11 22 4
23 12 15
12 29 14
18 12 14
13 15 15
13 27 2
26 14 20
20 14 16
25 14 3
16 14 3
31 15 20
16 21 7
17 26 13
17 19 11
20 18 20
18 21 13
27 18 3
23 19 2
28 21 16
21 22 6
28 22 12
28 23 11
27 23 7
25 30 2
25 31 15
27 29 11
32 30 3
0 32
