37 90
0 16 14
0 3 15
1 19 4
21 1 16
9 1 7
19 2 11
16 2 15
2 15 11
22 2 13
2 20 12
3 2 13
13 2 9
3 21 3
3 15 20
26 3 2
24 3 7
4 36 5
4 19 2
29 4 8
21 4 12
4 18 10
4 35 7
8 4 17
4 24 16
4 13 7
5 27 3
5 18 4
5 11 11
30 5 13
14 6 14
11 6 8
16 6 10
15 6 8
8 6 3
7 6 18
21 7 14
7 8 17
24 7 6
20 7 8
30 7 15
23 8 5
8 24 7
34 8 17
9 18 12
22 9 18
9 28 11
10 21 7
19 11 15
33 11 20
11 35 19
12 36 3
12 14 2
12 25 11
32 12 20
13 27 20
17 13 3
28 13 13
30 14 4
35 16 13
20 16 3
17 33 4
22 17 12
24 17 17
29 18 5
25 18 3
23 18 18
18 24 11
28 18 20
29 19 4
19 35 7
31 19 14
19 28 15
29 20 12
26 20 5
20 32 18
27 22 8
24 22 15
22 31 13
22 28 5
22 30 2
32 23 15
24 23 20
36 24 6
24 32 1
27 36 10
32 27 1
29 28 14
29 36 13
30 31 6
31 35 16
1 26
