33 101
8 0 19
0 13 11
10 0 1
27 0 14
29 0 1
8 1 8
1 7 2
1 4 15
17 1 6
1 12 11
22 1 9
1 25 15
29 1 2
7 2 5
2 19 8
10 2 7
14 2 16
25 2 2
31 2 11
27 2 13
16 3 20
15 3 11
3 12 9
3 22 8
3 26 5
27 3 3
3 29 13
4 32 7
4 23 1
4 20 16
5 4 12
4 21 7
28 4 20
15 5 1
18 5 8
5 6 3
5 21 1
23 6 12
15 7 3
7 23 10
7 20 8
12 7 11
25 7 9
31 7 16
19 8 19
8 20 1
8 17 2
8 9 10
8 22 18
14 8 3
11 9 10
9 15 11
9 13 11
9 10 18
22 9 6
15 10 2
18 10 16
10 21 8
10 22 4
10 26 16
28 10 17
15 11 10
13 11 12
11 26 19
11 31 18
11 27 8
13 12 2
17 12 6
13 17 10
30 13 2
13 22 16
32 14 5
15 14 15
20 14 3
25 14 18
15 28 8
16 17 3
16 27 20
17 32 18
17 30 15
25 17 14
24 18 8
18 21 18
22 18 10
26 18 17
31 18 13
32 19 18
19 31 12
25 20 15
23 21 1
22 21 3
26 21 20
31 21 18
28 21 1
22 23 17
29 22 13
23 31 2
32 25 8
25 31 12
25 28 11
31 29 15
1 26
