32 77
0 21 7
18 0 2
17 0 18
0 25 1
0 27 1
15 0 15
23 0 9
26 0 13
1 9 1
1 31 15
1 26 6
2 10 18
2 20 12
2 17 7
2 6 19
31 2 13
22 3 3
3 21 6
17 3 7
3 23 1
4 7 11
5 29 2
31 5 8
26 5 20
6 22 18
6 11 11
6 8 13
27 6 14
7 17 6
15 7 5
31 7 6
14 7 11
17 8 3
9 8 8
8 23 10
26 8 5
8 14 10
19 9 1
27 9 16
13 9 8
15 9 1
21 10 10
10 18 15
10 11 15
29 10 7
17 10 5
10 23 18
11 27 13
11 24 14
22 12 17
12 29 17
12 23 4
13 19 7
14 20 18
25 14 19
14 27 5
18 15 5
24 15 17
15 31 13
30 15 17
15 26 3
15 16 18
16 28 3
22 17 18
20 17 10
17 31 18
25 18 18
27 18 5
19 29 20
19 24 17
24 20 19
31 20 3
21 29 18
24 29 10
31 25 3
28 27 4
30 28 15
4 21
