34 106
0 20 7
0 1 7
10 0 10
15 0 11
0 26 4
0 4 19
1 5 1
18 1 16
1 12 16
1 17 13
6 1 5
1 32 18
11 1 17
33 1 9
18 2 9
2 30 20
15 2 9
2 22 19
2 8 15
3 27 13
9 3 9
21 3 11
3 33 9
4 20 13
7 4 8
4 31 5
4 11 19
13 4 4
10 5 14
30 5 2
5 9 16
5 11 17
29 6 8
26 6 14
28 6 8
6 32 14
7 27 18
24 7 16
7 28 15
7 25 20
11 7 11
7 33 10
7 13 11
19 8 10
9 8 6
8 25 16
21 8 11
9 18 17
30 9 15
9 17 5
9 32 5
10 29 1
10 12 16
17 10 19
31 10 2
28 10 4
25 10 10
31 11 7
32 11 6
11 33 18
11 13 11
18 12 8
26 12 13
14 12 8
25 12 19
13 27 16
13 25 13
33 13 7
14 23 20
14 24 13
16 14 17
17 14 3
14 21 4
15 27 4
25 15 20
33 15 11
18 16 16
16 19 3
16 27 16
22 16 3
16 25 19
17 29 16
26 17 16
17 25 3
20 18 14
18 28 5
32 18 9
19 26 9
21 19 16
20 27 2
25 20 3
29 22 2
22 27 19
22 26 13
22 31 9
22 28 14
23 28 1
26 24 1
32 24 19
25 26 5
26 33 18
31 27 1
27 33 3
28 30 2
31 28 8
32 31 9
26 18
