34 104
19 0 19
28 0 1
0 32 7
0 24 17
0 23 7
0 20 18
0 5 9
15 0 4
3 0 2
1 28 6
9 1 11
1 30 1
6 1 13
1 15 2
22 2 10
24 2 13
7 2 18
2 33 7
2 13 14
5 2 13
24 3 18
8 3 13
5 3 10
31 3 15
4 33 7
23 4 6
17 4 4
4 10 3
5 19 1
32 5 7
6 5 10
6 18 5
6 13 14
6 21 7
20 6 19
11 7 14
7 10 14
28 8 18
24 8 4
29 8 15
12 8 15
8 20 13
9 22 14
9 11 2
29 9 2
23 9 10
9 30 9
10 9 13
26 9 18
31 9 9
10 13 2
23 10 3
15 10 16
11 19 6
28 11 9
13 11 7
21 11 19
12 19 19
28 12 7
12 17 19
18 13 11
13 29 8
13 17 17
13 20 15
13 15 13
13 31 5
18 14 9
22 14 19
14 29 5
31 14 17
19 15 9
27 15 10
24 15 7
16 18 13
16 32 8
30 16 1
16 17 5
17 18 15
33 17 16
17 23 20
21 17 17
18 19 12
18 32 1
33 18 2
19 32 18
19 23 16
21 19 8
29 20 4
21 32 18
21 25 9
21 29 14
26 21 10
26 22 9
22 31 17
27 25 17
30 25 10
25 26 5
26 33 5
31 26 16
27 32 18
28 32 18
31 28 2
31 30 15
32 33 11
7 16
