33 103
0 17 6
0 27 10
0 7 20
21 0 8
11 0 13
0 1 12
29 0 16
26 1 19
18 1 11
1 31 8
1 5 19
28 1 3
17 2 13
27 2 10
2 6 13
2 3 20
2 11 12
20 2 13
2 10 8
2 25 20
3 18 5
19 3 19
3 21 5
30 3 4
20 3 20
8 4 5
26 4 15
4 18 19
32 4 3
4 6 8
4 30 19
4 10 17
27 5 11
7 5 10
19 5 2
6 5 18
28 5 4
5 20 15
25 5 10
5 14 14
6 8 2
10 6 12
25 6 14
6 14 11
19 7 3
13 7 3
7 21 14
25 7 2
7 22 1
8 9 14
11 8 1
20 8 16
25 8 14
32 9 2
24 9 14
9 31 10
28 9 10
20 9 15
9 16 5
26 10 8
19 10 16
10 21 2
26 11 5
29 11 12
12 21 13
17 13 1
24 13 15
20 13 18
25 13 18
14 24 10
19 14 6
14 23 9
14 16 15
15 27 2
24 15 15
15 28 13
15 16 19
15 29 1
17 16 7
16 31 12
25 16 2
27 17 20
24 17 10
19 18 20
19 32 7
19 24 13
30 19 4
20 19 7
22 19 16
21 20 14
20 25 13
20 29 6
21 24 16
21 28 12
22 21 7
22 31 12
26 23 16
24 31 5
26 32 19
26 30 19
27 32 15
31 28 19
29 31 20
32 12
