35 83
14 0 17
5 0 18
0 7 1
1 10 12
6 1 18
1 33 2
7 1 6
2 19 12
15 2 13
22 2 5
29 2 16
2 3 3
31 3 10
10 3 16
5 3 8
34 3 2
4 24 9
5 4 20
20 4 14
5 10 13
26 5 13
5 21 14
12 5 11
32 5 12
5 30 13
5 11 10
17 6 20
6 25 7
7 6 4
7 31 12
7 24 7
9 7 8
8 32 16
14 8 5
8 11 8
25 8 18
9 31 3
18 9 19
24 9 3
30 9 5
31 10 16
24 10 10
10 29 15
14 10 5
10 11 13
33 10 10
11 15 3
11 16 13
19 12 7
31 12 8
12 27 6
24 12 9
12 23 2
13 32 16
16 13 4
13 34 17
14 19 18
31 14 6
21 14 5
15 23 16
31 16 12
16 26 16
32 16 3
16 25 13
29 17 2
17 28 15
25 18 6
34 19 5
24 20 14
20 21 2
20 22 7
20 23 2
22 27 11
26 23 10
23 30 17
24 33 4
25 24 13
25 26 19
27 26 17
26 34 13
33 30 14
31 32 8
32 33 18
1 27
