39 92
0 4 12
27 0 11
0 35 14
10 0 8
21 0 8
23 0 6
1 15 20
27 1 1
1 37 17
18 1 6
32 2 8
2 23 4
17 2 16
2 3 17
3 19 16
36 3 3
3 16 15
3 12 15
9 3 11
14 3 5
17 3 20
14 4 17
25 4 13
4 28 5
23 4 18
4 30 20
23 5 19
6 35 20
6 29 4
26 6 9
23 6 3
17 6 13
33 6 18
12 7 2
11 7 1
8 11 11
25 8 10
9 16 4
38 9 11
9 21 19
34 10 7
10 12 16
10 37 4
10 26 3
33 10 4
11 34 18
11 31 17
35 12 18
12 13 6
12 23 15
30 12 2
16 13 10
13 32 13
14 13 4
38 14 12
14 28 1
15 16 17
15 21 9
15 30 13
15 17 19
16 32 11
25 16 17
17 32 6
21 17 5
19 18 11
24 18 20
18 38 13
18 31 5
35 19 8
19 30 12
35 20 17
21 37 14
26 21 8
22 36 11
25 31 17
26 38 15
31 26 20
27 38 12
30 28 3
37 29 18
38 29 15
29 31 10
30 33 15
31 34 19
33 31 6
32 35 14
33 36 13
34 33 13
37 34 3
34 38 11
38 35 1
37 38 3
24 5
