35 111
0 5 7
0 34 2
27 0 8
16 0 5
18 0 13
0 6 11
0 29 15
0 7 8
31 0 4
1 33 4
1 26 14
30 1 3
2 1 19
14 1 1
25 1 11
1 18 19
1 11 15
2 33 1
2 26 4
2 34 3
15 2 15
2 32 17
21 3 11
22 3 4
25 3 1
19 3 7
18 3 13
3 17 9
4 33 1
22 4 6
30 4 11
4 25 4
18 4 9
20 4 17
29 4 9
4 32 5
23 4 3
31 4 3
34 5 18
5 11 10
8 6 6
6 18 5
10 6 5
6 11 13
23 6 6
7 12 3
14 7 14
7 10 8
9 7 15
24 7 13
8 22 19
8 12 2
8 30 16
25 8 15
8 11 10
8 9 15
33 9 18
25 9 14
9 18 12
28 9 16
24 9 18
10 33 15
22 10 8
10 16 16
14 10 7
10 18 7
11 10 10
10 15 3
17 10 17
32 10 6
26 11 20
11 22 10
11 12 13
28 11 6
29 11 4
14 12 20
28 12 9
13 12 10
13 21 11
14 21 16
22 14 6
17 14 12
28 14 12
14 32 15
27 15 6
15 24 16
16 21 13
16 23 3
18 33 16
19 22 10
28 19 10
20 25 1
29 20 13
21 26 17
25 21 1
34 22 15
22 32 20
22 23 3
31 23 17
30 24 14
24 25 4
32 24 15
28 25 9
26 34 9
26 29 13
31 26 13
33 27 5
28 30 17
31 28 20
34 29 10
31 34 2
34 17
