35 100
15 0 6
0 5 14
0 33 14
17 1 10
28 1 1
29 1 16
12 1 18
1 19 9
1 5 3
34 1 1
1 23 16
22 1 13
21 1 15
15 2 6
2 10 10
25 2 10
2 7 8
33 2 4
23 2 1
24 2 20
32 3 12
25 3 8
3 14 10
3 34 5
8 3 5
4 28 15
12 4 4
4 30 8
5 17 12
5 32 1
28 5 16
5 29 20
5 16 17
5 33 6
5 34 3
11 5 16
13 6 14
7 27 4
20 7 17
17 7 1
12 7 17
14 7 10
10 8 20
8 18 8
8 17 1
16 8 6
8 26 6
8 33 10
8 11 4
9 25 6
16 9 17
30 9 5
22 9 20
29 10 10
10 12 19
14 10 19
30 10 1
22 10 17
10 11 3
25 11 11
33 11 19
12 15 16
12 28 4
12 30 6
13 15 19
13 28 19
16 13 1
33 13 5
18 14 11
32 14 6
14 29 12
25 14 13
14 33 20
14 23 2
15 19 6
15 26 7
16 18 13
21 16 17
17 23 3
29 18 18
18 21 10
19 32 10
26 20 7
20 34 12
20 23 2
20 22 12
21 28 13
26 21 9
21 23 19
22 29 10
22 23 9
29 24 13
24 34 7
27 25 5
26 30 1
26 33 1
31 27 8
30 27 16
32 28 8
33 29 2
31 6
