36 95
0 17 9
0 12 15
10 0 9
1 18 10
4 1 13
24 1 1
32 1 6
1 13 13
1 29 7
12 2 19
2 4 16
2 7 4
27 2 16
22 2 9
3 5 18
3 17 4
28 3 11
26 3 20
3 19 16
20 3 14
3 10 12
3 7 3
4 32 3
25 4 19
4 33 17
4 27 20
4 13 8
30 5 8
5 14 17
10 5 17
5 21 4
5 6 17
7 5 7
28 6 15
18 6 13
11 6 7
6 25 6
6 7 3
7 28 13
7 25 1
17 8 4
20 8 17
8 16 8
8 23 4
8 24 9
11 8 10
33 8 19
35 9 16
26 9 17
9 29 18
19 10 1
10 24 16
22 10 1
11 16 14
34 11 2
32 11 7
29 11 11
12 18 12
12 24 4
34 12 6
12 27 8
12 22 14
13 34 14
33 13 12
17 14 8
14 28 8
30 14 8
14 27 6
15 23 19
15 27 17
16 19 9
16 27 9
17 20 8
17 24 9
21 17 9
24 18 16
32 18 13
19 30 16
23 19 4
19 25 16
19 33 5
27 19 19
24 20 17
20 32 7
20 33 14
21 26 18
22 26 8
22 30 3
34 23 15
30 24 9
25 30 18
34 26 17
29 34 1
33 31 11
33 34 7
17 35
