34 87
23 0 20
17 0 16
0 19 2
18 0 4
13 0 10
28 0 13
0 30 14
0 11 5
1 10 17
1 14 9
2 9 18
7 2 1
19 3 11
20 4 20
19 5 5
6 5 6
32 5 7
5 10 5
5 16 20
5 7 20
5 21 10
10 6 19
6 15 13
21 6 13
24 7 16
25 7 10
12 7 7
8 31 8
8 18 13
9 8 2
11 8 16
8 14 8
13 9 2
23 10 13
10 17 10
19 10 17
29 10 4
26 10 13
10 28 5
11 13 13
32 11 11
11 22 20
15 11 3
22 12 11
12 15 8
12 30 4
12 21 9
27 13 4
13 18 12
15 13 5
14 19 13
32 14 7
14 15 2
14 30 18
15 17 13
31 15 4
33 15 10
15 22 20
29 15 9
15 16 17
19 16 12
16 24 10
25 16 9
16 28 5
30 16 10
17 27 13
31 17 2
33 17 5
25 18 10
19 32 3
19 29 16
19 21 7
25 20 2
31 21 12
22 23 19
22 24 11
22 28 2
23 26 5
27 25 5
27 26 16
26 29 3
26 28 12
27 30 9
30 28 3
29 31 20
32 29 7
30 31 7
1 4
