39 175
5 0 4
24 0 14
18 0 7
27 0 18
3 0 5
2 0 2
34 0 4
0 19 12
1 10 6
5 1 5
1 8 1
1 3 12
1 2 18
12 1 3
36 1 12
6 1 12
23 2 8
9 2 3
2 3 18
2 34 8
2 37 2
6 2 7
2 7 10
3 23 16
10 3 20
5 3 13
27 3 6
3 14 7
11 3 16
37 3 11
12 3 15
6 3 18
15 4 16
4 22 2
4 18 11
16 4 3
37 4 9
4 36 7
4 7 19
5 15 5
5 8 5
24 5 16
27 5 8
5 32 17
5 20 3
5 19 3
6 22 19
6 24 7
6 26 20
18 6 14
30 6 14
32 6 13
6 31 7
17 6 16
6 16 19
36 6 7
10 7 11
7 22 1
30 7 6
7 27 8
34 7 8
17 7 6
7 16 1
21 7 3
7 33 8
7 20 14
19 7 6
29 7 3
15 8 5
8 24 9
8 26 14
18 8 7
8 30 4
8 27 9
38 8 20
8 31 9
14 8 2
11 8 14
8 21 14
8 36 3
8 20 11
8 25 7
9 23 4
26 9 16
18 9 3
30 9 4
9 27 15
9 17 17
9 33 16
9 25 11
29 9 3
24 10 16
10 28 20
10 32 8
14 10 6
37 10 13
10 20 4
11 37 13
12 11 2
33 11 19
23 12 6
34 12 18
12 17 9
12 16 9
33 12 19
13 15 6
13 24 3
13 18 6
13 27 7
31 13 1
13 21 10
25 13 4
14 24 12
14 26 16
38 14 16
14 17 5
37 14 14
21 14 19
29 14 1
23 15 11
15 24 20
32 15 16
15 34 10
25 15 3
16 27 5
32 16 2
21 16 14
16 33 5
16 29 20
26 17 19
27 17 2
17 32 2
36 17 20
17 33 19
23 18 3
18 32 10
18 33 8
29 18 13
19 31 12
21 19 4
19 20 11
19 35 5
20 22 13
27 20 2
28 20 15
26 21 5
21 30 9
21 31 14
21 37 18
33 21 1
22 24 4
26 22 11
34 22 18
33 22 16
22 25 4
31 23 7
25 30 9
25 29 5
26 30 12
38 26 3
27 32 4
27 29 16
30 28 18
32 29 4
30 36 1
33 30 15
35 30 3
33 31 12
38 32 15
36 32 2
33 32 5
32 35 19
33 38 20
34 36 16
36 38 2
32 30
