34 106
27 0 3
11 0 3
0 15 5
0 12 18
5 0 11
3 1 15
1 27 18
1 8 11
1 14 19
2 1 19
1 12 13
1 5 3
2 29 4
2 21 13
2 18 17
27 2 19
2 8 3
3 29 6
3 17 1
3 8 14
6 3 4
12 3 14
3 28 11
16 3 16
3 20 20
4 7 12
32 4 13
4 6 9
11 4 13
4 33 3
5 7 6
5 21 15
31 5 11
32 5 3
5 12 6
6 21 16
6 31 8
27 6 3
6 9 3
27 7 12
32 7 14
11 7 12
12 7 14
19 8 20
8 18 5
8 14 8
9 8 14
8 16 4
8 20 9
19 9 20
33 9 6
9 28 16
20 9 1
10 19 9
10 32 11
22 10 3
29 11 19
11 23 14
16 11 20
11 20 1
24 12 6
12 23 20
12 14 6
12 26 15
19 13 14
27 13 13
33 13 6
14 24 17
14 21 14
14 31 7
30 14 19
22 14 5
15 18 9
27 15 16
32 15 11
15 28 20
15 16 1
16 30 4
22 16 19
17 18 10
17 27 4
33 17 19
22 17 6
17 20 18
32 18 8
22 18 16
24 19 3
19 29 14
19 23 1
30 19 13
32 19 9
24 20 17
27 20 4
21 24 2
21 31 7
21 25 16
23 24 16
23 30 17
23 26 11
24 32 9
30 25 3
33 27 14
30 28 2
29 33 16
32 30 4
33 32 18
28 19
