34 106
0 9 16
12 0 10
23 0 2
14 0 4
8 0 8
1 9 1
12 1 14
1 21 10
1 33 12
13 1 20
2 19 6
2 7 17
10 2 16
22 2 6
14 2 4
8 2 20
24 2 4
25 2 11
19 3 6
28 3 12
30 3 16
10 3 15
3 33 18
32 3 3
4 19 9
4 6 19
33 4 4
4 14 1
4 24 6
15 5 10
5 30 7
23 5 16
33 5 17
19 6 5
6 9 3
6 12 17
15 6 9
29 6 9
16 6 7
30 6 14
13 6 8
11 6 9
32 6 14
6 25 13
7 27 18
7 30 20
7 22 20
8 29 19
8 20 4
8 14 10
8 11 17
8 24 17
9 19 12
18 9 8
26 9 18
9 20 7
32 9 7
29 10 3
10 16 11
24 10 1
11 17 12
14 11 19
12 18 20
12 30 4
12 24 12
25 12 15
13 21 17
13 18 19
19 14 15
14 27 8
28 14 8
21 14 12
18 14 17
20 14 19
14 25 3
15 29 9
15 16 17
15 28 4
32 15 13
16 27 13
28 16 10
17 29 5
28 17 12
30 17 15
18 19 6
29 18 6
18 20 19
19 31 20
33 19 10
26 20 4
20 25 8
29 21 16
31 22 4
29 22 6
23 22 17
32 22 20
22 24 14
22 25 19
24 23 15
27 25 8
30 26 12
27 28 2
28 31 6
28 32 7
33 30 7
32 30 3
14 5
