33 106
0 29 7
0 9 1
0 16 16
0 24 7
12 0 8
1 25 16
15 1 17
1 24 5
18 1 17
1 32 8
1 11 8
26 1 14
14 2 20
16 2 14
2 12 20
2 10 15
11 2 13
2 5 8
2 30 7
3 29 11
7 3 6
3 14 1
16 3 6
3 4 18
12 3 7
3 11 19
5 3 20
21 4 6
14 4 8
20 4 16
8 4 9
4 27 16
28 4 20
23 5 17
5 9 1
5 16 11
11 5 1
20 5 3
5 27 8
19 6 16
12 6 10
10 6 15
32 7 12
7 31 12
23 8 17
8 16 4
8 15 20
8 22 18
13 8 5
29 9 9
9 23 2
9 14 3
9 15 14
27 9 14
24 10 12
10 31 16
11 25 8
14 11 8
22 11 4
12 16 5
28 12 15
13 21 11
13 20 6
30 13 1
13 27 3
13 26 14
14 29 16
25 14 9
14 15 13
24 14 10
18 14 10
14 22 2
14 27 3
15 29 16
15 21 20
15 25 16
15 19 17
24 15 14
15 18 16
21 16 17
16 19 10
16 22 15
31 16 1
28 16 4
29 17 10
17 21 2
17 23 19
17 24 15
18 17 1
18 23 10
20 23 19
21 27 12
28 21 20
32 22 8
31 22 3
26 22 9
23 31 2
28 23 16
25 32 15
28 25 2
26 31 5
27 29 14
27 31 16
30 28 8
29 31 4
31 32 9
20 6
