32 89
25 0 11
0 31 1
10 0 1
0 19 17
0 16 3
0 6 13
25 1 13
8 1 3
18 1 8
1 5 6
1 16 4
2 25 13
2 9 5
2 11 17
2 20 17
2 19 4
28 2 13
3 11 15
16 3 20
3 6 4
4 20 13
16 4 8
4 26 7
28 4 20
25 5 10
5 15 19
9 5 18
5 11 4
5 13 18
22 5 11
17 5 9
6 27 5
15 6 16
6 9 11
6 22 13
6 17 4
27 7 1
7 12 13
7 20 5
7 13 19
23 7 9
7 16 13
27 8 16
8 21 3
9 8 3
8 13 12
8 30 3
8 10 10
8 16 2
28 8 19
9 11 20
10 18 17
29 10 13
23 10 10
11 14 6
30 11 7
23 11 8
12 25 5
12 15 10
12 19 20
24 12 5
31 13 14
13 29 1
22 13 9
13 28 18
29 14 6
14 19 15
15 24 13
15 26 8
17 30 3
17 19 10
17 26 16
28 17 4
18 25 5
29 18 3
19 25 1
23 20 6
29 21 20
21 26 9
22 23 17
28 22 1
29 23 10
30 24 19
24 28 3
25 26 16
28 31 17
30 28 18
31 29 17
30 29 19
29 11
