36 111
0 24 17
0 22 5
0 19 2
28 0 17
0 29 17
0 14 14
18 1 20
22 1 3
1 19 3
16 1 18
2 11 2
2 3 8
2 22 12
2 26 3
2 28 2
7 2 7
32 2 7
3 35 13
27 3 17
3 18 4
3 25 14
21 3 10
3 34 10
12 3 10
26 3 8
3 19 4
3 4 13
10 3 20
22 4 7
4 30 7
4 7 4
5 35 6
27 5 6
8 5 7
5 11 2
22 5 20
5 26 8
5 30 14
32 5 20
5 14 8
6 9 7
6 11 16
34 6 9
22 6 7
28 6 5
14 6 6
10 6 1
7 9 9
24 7 14
7 11 5
27 8 12
8 12 8
26 8 4
8 20 2
8 16 18
9 24 7
9 26 3
9 32 3
29 9 8
10 18 5
10 26 13
10 31 6
11 24 4
11 22 17
30 11 17
11 16 6
29 11 6
13 11 9
27 12 4
12 22 12
12 23 12
13 27 15
13 18 4
13 22 20
13 23 5
13 20 15
14 27 7
15 19 18
15 32 17
16 24 13
31 16 2
20 16 4
17 24 11
17 23 16
18 25 5
26 18 20
20 18 8
19 21 9
22 19 19
19 26 17
23 19 12
20 19 12
32 19 5
20 31 3
21 26 14
22 33 15
23 26 8
23 30 10
23 31 15
32 23 13
34 25 2
26 35 4
27 33 8
27 29 15
28 35 6
28 33 2
28 34 2
32 28 10
30 29 16
34 30 19
32 35 12
33 31
