34 129
0 22 3
0 3 15
0 9 19
6 0 14
21 0 4
30 0 12
31 0 1
11 0 15
15 0 2
29 0 10
25 1 4
6 1 19
1 5 13
1 7 7
27 1 13
1 32 1
1 33 20
25 2 2
2 9 4
6 2 1
2 19 2
2 7 20
16 2 5
23 3 8
18 3 17
3 8 1
3 27 3
3 4 17
32 3 9
4 20 20
4 25 18
6 4 20
21 4 9
30 4 14
4 10 6
4 31 19
27 4 7
32 4 6
4 16 12
20 5 3
14 5 13
5 6 17
31 5 3
17 5 10
29 5 17
6 25 16
6 23 3
18 6 15
21 6 15
6 30 1
6 26 1
11 6 1
6 16 14
29 6 7
33 6 2
22 7 15
7 18 18
13 7 9
8 7 8
7 27 11
29 7 10
8 24 15
28 8 5
8 22 14
30 8 8
8 10 20
27 8 18
15 8 16
29 8 16
9 22 20
9 18 1
9 30 7
9 10 7
31 9 6
9 15 19
9 32 6
10 14 7
10 26 4
10 13 16
16 10 10
10 12 1
10 33 3
18 11 12
30 11 11
11 26 9
11 17 9
11 15 8
11 29 1
12 26 16
24 13 3
20 13 20
28 13 17
16 14 1
29 14 15
22 15 15
15 21 5
30 15 9
17 15 10
32 15 16
16 28 8
16 18 4
16 31 6
17 16 2
33 16 20
17 23 16
31 17 4
29 17 2
18 33 17
19 20 2
23 19 19
33 19 8
20 24 1
20 28 8
21 20 6
27 20 7
20 29 13
24 21 1
22 28 6
22 23 2
22 32 17
24 25 7
24 32 15
25 30 6
33 25 9
26 32 17
28 27 4
27 32 5
33 28 17
30 31 10
27 26
