35 108
11 0 5
0 6 19
0 12 17
0 28 7
0 25 11
18 0 8
16 0 11
0 1 6
17 1 9
30 1 17
1 31 15
3 1 12
1 7 8
26 1 10
1 19 13
1 12 10
1 8 4
1 9 3
29 2 15
7 2 4
2 26 3
21 2 13
2 33 11
2 14 4
24 3 8
31 3 3
21 3 16
3 8 19
3 14 3
4 30 3
7 4 6
34 4 3
28 4 20
4 20 8
31 5 16
23 5 16
28 5 15
5 18 7
6 34 7
6 19 1
21 6 8
6 10 14
7 22 1
7 16 2
32 7 20
15 8 10
8 10 18
8 18 12
16 8 2
8 20 4
8 33 6
8 14 6
13 9 10
9 31 20
26 9 18
9 14 15
17 10 12
30 10 11
10 15 20
10 28 4
16 10 10
25 11 1
25 12 11
12 14 2
13 29 12
13 22 17
19 13 15
13 33 7
22 14 17
19 14 6
14 25 6
14 18 19
15 34 5
19 15 15
15 33 11
30 16 12
16 19 10
18 16 2
17 22 1
17 18 3
17 33 2
34 18 2
22 18 15
19 24 3
19 32 20
20 26 5
20 22 13
20 23 12
20 33 15
22 21 13
21 25 20
30 22 3
22 31 6
34 22 6
28 22 11
22 32 10
22 33 19
23 26 8
23 32 15
29 25 14
34 25 6
34 26 9
28 26 6
33 27 15
28 29 12
28 31 17
34 28 2
34 31 6
11 27
