33 103
22 0 19
17 0 4
18 0 16
0 25 4
8 0 13
30 0 18
30 1 16
16 1 2
20 1 5
23 1 14
1 27 13
17 2 4
28 2 13
32 2 6
2 24 5
2 5 10
20 2 12
2 15 17
2 4 19
27 2 17
3 30 10
28 4 11
4 6 20
4 31 16
28 5 19
11 5 2
5 26 10
5 15 7
5 14 6
28 6 3
6 25 6
6 32 18
6 10 11
20 6 2
15 6 13
7 22 19
7 12 18
29 7 17
7 32 19
7 8 13
7 13 4
7 20 11
7 31 2
14 7 4
8 9 7
8 22 4
8 28 14
10 8 4
32 9 1
13 9 5
9 27 2
25 10 16
10 11 18
20 10 17
24 11 5
11 30 7
11 14 12
19 12 9
12 21 6
12 28 17
16 12 15
31 12 20
14 12 9
23 12 7
17 13 5
13 31 20
14 17 8
24 14 19
14 26 16
15 28 1
15 16 2
15 20 19
16 17 18
29 16 2
18 16 3
23 16 12
19 17 11
32 17 6
31 17 12
18 19 12
30 18 8
23 18 20
19 29 16
32 19 12
24 19 18
30 19 7
20 19 18
23 19 13
29 20 20
20 25 7
20 26 18
29 21 13
25 21 2
21 32 7
21 26 15
23 26 16
23 31 7
27 23 14
29 26 12
27 29 5
31 27 7
29 28 14
31 32 8
16 9
