38 125
2 0 1
37 0 18
13 0 7
0 4 20
0 32 12
24 0 20
0 16 8
0 25 5
22 0 12
1 20 14
2 24 7
2 22 12
2 15 4
2 18 9
26 3 10
3 20 12
27 3 3
16 3 13
3 7 3
3 15 7
30 3 7
17 4 9
36 4 11
6 4 10
5 23 17
5 27 15
17 5 20
5 7 12
6 5 14
6 37 9
6 12 10
6 27 10
6 33 7
6 34 19
37 7 7
23 7 10
34 7 1
7 29 7
18 7 3
8 26 6
8 20 10
8 13 15
24 8 5
8 35 18
8 19 6
8 10 6
34 8 18
8 30 1
20 9 8
9 37 7
9 32 14
34 9 7
14 9 11
18 9 14
37 10 2
13 10 14
10 32 13
12 10 3
10 19 12
33 10 10
11 10 20
36 10 18
14 10 8
16 11 18
23 12 3
13 28 1
17 13 3
34 13 17
13 22 3
13 15 5
21 13 2
18 13 3
14 35 20
14 22 10
26 15 8
20 15 3
24 15 3
15 25 10
15 34 5
28 16 8
22 16 11
21 16 1
17 26 12
17 35 4
33 17 8
17 34 3
17 36 16
17 29 18
17 30 2
37 18 18
32 18 10
18 33 18
22 18 1
19 26 8
31 19 10
19 37 4
19 22 7
21 20 17
32 21 16
22 31 6
24 22 6
22 27 6
29 22 19
36 23 4
31 24 12
35 24 1
24 27 8
24 33 9
24 34 14
24 30 19
25 26 9
37 25 7
34 25 9
28 26 8
27 35 11
27 28 14
27 33 7
27 36 18
27 30 18
28 34 11
29 37 2
35 30 12
30 33 8
34 31 4
31 36 20
1 4
