32 65
15 0 1
0 31 1
20 0 17
0 19 11
6 1 9
1 27 6
1 30 15
1 7 4
15 2 17
17 2 2
31 2 19
26 2 17
10 2 5
2 28 14
3 17 16
4 31 2
4 19 18
4 7 17
14 5 7
5 19 14
5 16 6
5 30 5
5 22 3
6 9 4
28 6 2
20 7 10
26 7 6
7 28 10
9 8 17
8 12 2
8 19 18
16 8 6
29 8 7
8 28 11
23 9 20
9 26 6
9 13 14
9 24 5
25 10 7
10 26 14
10 28 16
25 11 8
27 11 17
29 12 18
19 13 2
13 16 4
14 16 19
15 25 12
15 30 7
24 15 15
16 20 19
24 16 17
31 17 12
17 21 7
20 18 5
24 18 3
19 30 9
23 20 10
20 29 7
21 23 17
21 22 2
22 23 20
30 22 3
23 24 8
28 31 11
27 3
