38 132
30 0 8
0 29 6
4 0 9
7 0 7
0 32 10
23 0 16
19 0 8
1 0 14
7 1 10
1 8 7
1 18 20
1 31 13
1 34 13
17 1 9
1 11 18
23 1 7
20 1 7
28 1 19
1 19 7
1 13 18
30 2 6
33 2 19
8 2 12
16 2 3
12 2 4
2 28 1
2 19 13
2 13 6
3 37 4
9 3 12
14 3 7
3 27 12
37 4 4
4 6 9
35 4 19
4 16 19
36 4 3
4 32 7
22 4 20
4 27 3
7 5 14
5 21 12
5 31 2
19 5 19
29 6 20
8 6 11
6 23 10
6 13 16
11 7 13
7 23 5
7 20 8
22 7 4
8 29 12
31 8 2
34 9 19
9 22 12
14 9 2
9 19 6
13 9 8
29 10 16
10 35 17
10 11 5
10 20 11
33 11 17
21 11 8
11 34 13
22 11 15
11 14 2
11 19 18
12 33 15
12 24 5
21 12 1
20 12 17
15 12 16
26 12 8
13 19 1
26 13 16
14 24 20
31 14 13
28 14 7
29 15 3
21 15 2
16 15 18
15 36 4
18 15 8
15 31 18
15 20 3
16 30 5
36 16 4
16 18 19
32 16 17
28 16 19
30 17 11
29 17 20
17 36 16
31 17 2
17 20 18
18 36 17
32 18 13
36 19 10
19 23 16
37 20 5
25 20 13
20 33 13
26 20 3
33 21 13
36 21 10
32 21 19
34 21 15
21 28 17
22 34 13
27 22 5
23 25 8
28 23 4
26 23 11
24 33 1
24 35 15
32 24 15
25 35 11
25 28 17
37 27 18
34 27 13
33 28 20
28 34 17
32 29 20
34 29 19
31 30 1
30 34 7
37 31 15
33 31 3
36 32 13
32 34 9
5 3
