34 81
9 0 11
23 0 18
29 0 20
0 16 19
33 0 14
1 7 3
1 25 10
1 18 4
22 1 14
32 1 11
10 1 14
3 1 19
1 26 12
1 15 12
1 5 3
2 30 17
2 16 9
26 2 19
6 2 6
3 32 4
14 3 7
33 3 7
3 31 12
4 18 10
4 8 11
4 31 4
4 6 1
24 5 7
9 5 9
23 5 19
21 5 15
21 6 2
27 6 3
7 24 10
11 7 16
7 23 13
21 7 13
7 27 12
15 7 2
9 8 20
22 8 16
14 8 4
33 8 7
8 26 6
11 9 10
9 13 5
9 12 8
9 15 20
30 10 13
26 10 4
15 10 3
17 10 7
11 27 6
16 11 14
30 12 8
22 12 9
19 13 5
27 15 7
16 22 8
28 16 18
32 17 11
17 33 17
30 18 10
18 25 9
26 18 12
20 19 13
19 22 2
19 21 1
33 20 19
31 20 11
32 21 12
22 28 20
32 23 16
24 31 4
27 25 14
31 25 6
26 32 12
32 28 13
28 33 16
31 30 2
31 33 17
2 5
