34 74
0 25 9
15 0 19
0 33 3
0 21 12
0 27 8
0 19 14
1 18 6
1 26 1
1 27 4
8 2 19
2 17 13
2 13 9
22 3 12
30 3 17
6 3 20
3 8 6
19 3 8
17 3 7
3 11 9
32 4 15
5 4 11
5 23 7
6 25 1
20 6 1
29 6 9
6 27 2
7 6 19
15 7 8
11 7 17
32 8 14
9 8 7
33 8 20
10 8 20
8 21 1
32 9 1
10 9 3
10 22 2
10 30 4
19 10 1
13 10 19
11 32 12
17 11 13
18 12 15
12 25 13
31 12 14
12 15 16
12 19 14
12 14 8
32 14 19
14 25 2
14 33 11
20 15 1
23 15 19
17 15 1
22 16 10
16 26 12
29 16 12
16 17 6
28 18 3
27 18 18
19 30 19
26 19 1
21 22 11
25 21 19
21 33 5
28 21 4
21 27 15
22 23 18
26 24 15
29 24 9
31 25 12
30 27 1
28 30 7
31 30 19
24 4
