37 137
16 0 1
14 0 18
0 35 13
10 0 17
17 0 10
4 1 4
26 1 8
1 5 16
1 8 3
29 1 16
2 26 4
16 2 13
28 2 19
2 33 10
2 8 12
29 2 13
11 2 10
34 2 5
32 3 11
3 26 4
3 9 9
27 3 11
3 18 20
3 25 12
3 13 10
3 35 20
36 3 15
34 3 2
3 17 11
4 32 14
4 28 15
13 4 19
4 11 20
5 20 7
5 14 14
5 13 13
8 5 20
10 5 4
5 29 3
5 22 20
35 6 1
10 6 16
6 29 17
36 6 14
6 22 16
7 20 16
32 7 3
24 7 5
21 7 8
14 7 10
7 35 8
8 26 18
16 8 3
8 27 20
21 8 19
8 35 17
10 8 11
34 8 19
8 17 17
8 22 11
9 23 8
26 9 4
14 9 11
36 9 5
20 10 9
32 10 17
10 15 12
10 28 13
19 10 16
10 21 3
31 10 5
17 10 11
11 20 20
11 27 3
18 11 11
11 14 10
13 11 6
31 11 17
11 36 13
32 12 4
12 24 20
12 21 7
12 25 7
12 31 16
36 12 10
32 13 7
24 13 3
13 28 18
13 29 12
36 13 10
34 13 12
17 13 6
30 14 5
15 14 9
16 14 8
28 14 19
19 14 10
17 14 20
30 15 19
15 20 1
15 32 8
25 15 1
15 29 4
34 15 6
20 16 6
16 32 7
28 16 13
34 16 8
17 23 15
17 32 14
31 17 16
34 17 4
18 30 15
20 18 12
18 22 12
19 30 6
19 33 1
31 19 11
32 20 15
20 31 18
20 22 4
21 22 20
30 22 17
22 32 15
22 28 12
22 25 19
25 23 1
28 24 15
27 24 20
33 24 14
25 30 2
26 25 3
27 30 16
28 27 1
28 35 17
30 31 13
31 36 11
23 33
