32 109
0 7 18
0 28 4
0 13 13
10 1 8
1 27 17
1 20 10
17 1 13
1 9 7
2 26 2
7 2 13
2 28 19
2 20 1
2 19 18
29 3 18
3 25 20
21 3 16
3 11 7
3 28 11
3 6 8
5 3 8
3 13 19
3 12 20
26 4 17
4 25 18
21 4 12
14 4 5
18 4 14
4 15 9
4 19 17
9 4 7
5 20 20
30 5 11
26 6 12
23 6 14
6 21 18
31 6 3
27 6 10
15 6 4
7 23 18
7 21 18
24 7 7
8 7 18
7 14 17
17 7 18
7 13 15
19 7 18
30 7 4
8 29 6
8 22 15
15 8 9
13 8 9
19 8 8
30 8 5
29 9 14
23 9 19
9 22 3
21 9 14
31 9 20
24 9 15
9 14 8
13 9 16
10 22 8
10 31 3
28 10 5
10 27 12
10 19 10
11 26 9
11 31 20
11 13 6
19 11 12
23 12 15
19 12 14
12 30 2
26 13 3
13 23 8
22 13 19
31 13 12
28 13 20
20 13 19
15 13 3
19 13 8
14 26 8
14 22 2
31 14 10
14 28 12
15 14 13
15 29 6
15 23 15
15 24 8
22 16 1
16 18 12
17 16 11
19 16 20
23 17 15
17 21 18
17 27 6
25 18 2
22 18 10
27 19 3
20 29 3
21 20 15
31 20 7
26 21 12
21 22 5
26 22 8
29 22 16
22 24 2
29 25 17
27 30 2
16 5
