39 103
0 31 20
0 7 3
0 25 17
5 0 10
37 0 16
0 14 6
0 20 12
1 29 7
1 11 5
1 15 17
36 1 17
3 2 2
2 4 5
28 2 18
2 35 20
38 2 2
3 33 15
7 3 12
12 3 9
25 3 3
3 14 17
3 13 19
3 38 5
19 4 2
4 10 19
15 4 8
4 18 3
32 4 13
6 4 12
30 4 17
4 14 9
24 4 7
5 21 4
12 5 18
5 36 8
5 14 16
5 20 13
6 19 13
10 6 8
6 33 17
27 6 1
23 6 3
13 6 14
9 7 4
33 7 4
7 25 7
11 8 17
12 8 20
30 8 18
16 9 1
26 9 17
9 15 19
23 9 4
9 30 2
11 10 17
10 17 5
30 10 5
10 14 7
11 29 17
16 11 5
11 26 15
25 11 4
11 28 19
11 37 6
13 11 13
31 12 11
15 12 16
26 13 15
17 13 1
36 13 18
13 14 12
13 20 12
14 31 3
30 14 15
20 14 10
15 21 5
16 22 15
23 17 7
32 17 20
22 17 4
17 35 1
19 31 2
23 19 20
37 19 13
20 31 3
20 21 2
29 21 10
27 22 16
22 26 2
23 34 17
25 24 1
27 25 17
25 30 2
36 25 5
38 25 8
26 32 8
27 33 10
27 29 12
30 32 1
38 30 15
37 31 11
32 37 14
35 38 13
0 22
