39 103
0 27 5
9 0 8
0 13 8
23 0 15
0 28 8
16 0 15
0 10 12
0 25 19
1 32 15
1 22 7
13 1 17
1 17 16
37 1 8
2 3 9
4 2 8
2 26 5
4 3 16
18 3 15
3 23 20
4 24 8
4 16 20
5 7 8
16 6 17
6 20 16
36 7 10
7 21 7
8 15 20
8 24 11
8 36 10
9 27 18
13 9 12
9 17 19
9 30 9
9 37 13
9 10 7
13 10 16
10 30 18
35 10 10
10 33 6
11 12 6
24 11 15
28 11 13
16 11 14
21 11 4
11 19 11
12 15 1
12 27 9
12 28 6
13 34 5
29 13 17
32 14 20
24 14 16
29 14 8
38 14 12
30 14 3
14 33 4
14 26 8
23 15 6
38 15 3
24 16 6
16 28 8
17 16 7
16 38 19
37 16 16
25 16 3
27 17 9
17 28 1
30 17 5
20 17 13
17 26 3
32 18 20
29 19 7
20 27 18
20 22 6
20 29 16
21 27 20
21 31 15
24 21 14
28 21 1
34 21 4
21 38 7
22 31 14
22 24 11
22 36 15
38 22 8
22 37 13
27 23 13
28 23 12
34 23 4
29 23 9
24 34 12
24 30 11
26 24 16
25 38 20
27 33 12
28 31 4
34 28 6
36 28 5
30 29 9
30 31 17
33 30 10
31 34 14
33 34 11
5 18
