39 112
35 0 18
0 17 19
12 0 6
4 0 17
0 14 11
19 0 3
6 0 12
32 0 3
9 1 4
15 1 4
10 1 13
27 1 17
1 24 6
1 16 20
1 30 13
1 20 13
8 2 8
5 2 14
2 36 20
14 2 20
19 2 11
27 2 15
2 28 3
29 3 2
3 11 1
10 3 2
3 24 8
3 33 3
4 8 14
17 5 14
5 7 11
17 6 20
14 6 3
27 6 8
33 6 20
20 6 2
17 7 1
37 7 9
7 12 7
25 7 14
27 7 15
24 7 6
7 23 3
8 19 9
8 22 19
8 10 16
8 30 1
34 9 5
18 9 11
31 9 13
10 37 10
10 22 3
27 10 13
24 10 10
10 38 8
11 15 1
22 11 20
11 31 4
25 11 13
35 13 8
17 13 16
13 31 10
13 25 13
13 28 5
14 21 19
22 14 1
14 24 13
16 14 16
15 17 16
15 21 9
19 15 4
15 22 7
16 15 17
15 38 16
16 36 6
24 16 8
16 23 8
16 30 3
23 17 7
18 35 5
30 18 2
18 38 5
36 19 15
22 19 18
19 31 6
27 19 15
19 30 15
32 20 19
20 31 8
20 33 19
31 21 2
29 22 17
22 34 11
22 30 16
23 37 9
23 33 19
24 37 7
24 34 18
31 24 13
27 24 7
24 33 1
38 24 6
28 25 7
37 26 9
26 33 4
37 27 11
32 27 3
29 28 5
29 33 3
37 33 18
36 33 6
38 33 8
31 3
