37 112
0 3 14
0 10 15
19 0 17
5 1 11
21 1 1
1 16 8
1 10 12
19 1 3
2 31 20
2 5 8
2 22 14
2 21 10
2 10 2
2 13 7
17 3 13
31 3 14
3 25 6
3 32 1
3 34 19
4 15 10
24 4 6
4 34 13
31 5 17
5 22 6
26 5 8
5 21 3
18 5 10
34 5 7
6 31 6
7 6 13
12 6 8
20 6 15
6 9 2
6 16 12
29 6 6
11 6 3
34 6 12
7 17 13
7 25 5
33 7 4
7 28 17
14 8 3
33 8 16
28 8 6
20 9 13
21 9 20
16 9 15
9 10 2
33 9 8
19 9 13
9 28 3
11 9 3
34 9 12
21 10 7
29 10 19
10 18 19
10 28 8
11 22 14
11 23 9
28 11 15
26 12 17
12 18 15
28 12 10
36 12 15
23 13 8
13 29 10
17 14 8
25 14 7
14 27 16
29 14 18
15 31 9
25 15 1
22 15 18
15 32 7
15 21 8
18 15 4
15 34 18
17 16 4
16 20 1
16 26 12
16 32 10
35 16 1
17 25 6
31 18 9
18 25 1
26 18 2
18 36 9
19 30 20
31 20 5
20 32 12
21 20 8
20 33 8
21 31 15
26 21 12
32 21 16
21 33 7
31 22 2
22 26 14
22 34 20
26 23 10
25 31 1
29 25 7
33 25 13
26 28 7
26 34 13
29 28 17
29 34 10
31 32 5
35 31 5
32 33 2
32 35 4
35 33 2
27 30
