34 95
15 0 17
0 4 4
16 0 12
24 0 4
21 0 3
1 28 11
1 2 19
1 29 2
5 1 1
32 2 14
15 2 16
30 2 6
2 6 3
2 9 6
26 2 4
2 22 12
3 18 5
3 7 17
3 10 18
3 16 10
3 29 18
33 3 14
22 3 19
3 5 9
8 4 11
5 20 15
28 5 14
15 6 12
10 6 8
6 9 2
6 11 16
20 7 11
7 28 9
16 7 9
7 26 8
7 22 20
11 7 11
8 13 11
10 8 3
8 16 6
17 8 5
13 9 17
9 15 12
9 12 18
29 9 3
17 9 16
9 21 20
10 29 9
10 14 7
10 22 8
11 10 15
11 32 16
16 11 18
27 12 14
12 33 14
32 13 15
13 15 17
16 13 14
13 14 20
26 13 18
19 14 8
18 14 8
30 14 5
19 15 11
15 31 12
30 15 7
17 15 6
26 15 16
16 21 10
29 17 12
21 17 14
18 25 3
29 18 11
18 33 19
26 18 9
31 19 8
19 24 14
20 31 10
30 20 11
20 23 10
20 22 19
21 30 13
29 21 16
22 32 1
24 22 13
31 23 18
25 23 18
30 23 4
24 23 20
28 24 13
25 24 3
33 24 20
25 30 19
26 32 20
32 33 19
27 20
