39 114
0 7 6
0 23 20
16 0 6
6 0 1
10 0 16
3 0 11
25 0 19
0 31 11
0 36 20
21 1 12
4 1 8
22 1 4
13 1 15
35 1 10
2 23 10
8 2 8
32 2 4
36 2 16
7 3 20
34 3 7
23 3 2
27 3 2
26 3 14
3 25 7
3 9 8
24 4 18
5 11 14
5 14 16
24 5 11
5 26 3
5 25 15
6 25 11
6 35 15
7 33 7
7 19 18
7 10 3
36 7 3
30 8 12
18 8 13
10 8 11
9 8 14
9 30 4
23 9 18
9 14 12
31 9 3
9 36 15
11 10 3
10 17 3
10 21 20
10 19 20
14 10 18
10 24 10
10 35 11
11 29 6
28 11 14
25 11 7
11 12 2
12 23 15
12 17 19
12 33 11
12 22 16
17 13 18
13 19 14
13 18 17
23 14 6
26 14 15
20 14 4
15 27 4
15 22 2
15 31 9
20 15 14
16 30 4
21 16 19
19 16 4
31 16 17
30 17 3
17 24 3
26 17 12
35 17 15
18 19 6
22 18 11
25 18 5
27 19 6
26 19 17
35 19 11
20 34 18
20 33 8
20 37 2
24 21 17
37 21 15
36 21 1
34 22 1
25 22 11
37 22 20
23 25 5
34 24 15
36 24 9
35 24 13
30 25 7
25 34 18
30 26 10
34 26 14
26 32 19
27 38 9
36 28 12
29 36 15
33 30 1
30 32 12
37 30 13
31 34 5
31 33 5
36 32 19
37 33 17
33 36 3
28 38
