31 76
0 6 19
0 4 14
16 0 16
30 0 15
0 1 5
5 0 5
0 17 12
0 26 7
0 11 6
0 24 6
2 1 20
1 26 2
1 21 12
14 2 2
18 2 14
2 28 9
2 17 4
2 26 20
4 3 8
3 16 1
3 9 15
3 20 5
15 3 15
3 26 18
3 27 16
4 25 3
30 5 11
5 14 6
28 5 3
23 5 11
5 8 4
28 6 9
23 6 13
6 20 2
17 6 3
10 6 10
22 6 11
23 7 17
20 7 12
26 7 17
8 14 16
25 8 2
26 8 16
8 21 8
8 10 3
8 13 15
16 9 7
23 9 14
14 10 2
22 10 13
12 18 12
28 12 20
12 23 1
15 12 8
12 13 18
13 27 14
14 29 20
18 15 2
23 15 16
15 21 3
15 27 11
16 29 13
16 20 20
25 16 4
17 16 2
16 19 8
17 28 7
21 19 19
29 20 18
20 30 8
29 21 3
21 30 5
23 21 1
26 21 20
22 28 20
24 30 6
8 11
