31 86
22 0 16
0 24 3
0 30 20
29 0 1
27 0 16
0 11 9
13 0 12
1 15 8
1 2 19
1 26 20
24 2 12
28 2 17
24 3 20
10 3 2
12 3 18
3 18 18
3 23 6
5 3 16
8 3 19
4 9 16
29 4 3
27 4 15
4 28 4
8 4 12
20 4 9
5 17 7
5 18 1
5 27 19
23 5 3
6 15 3
6 12 12
7 15 8
10 7 15
7 11 6
23 7 2
7 13 10
15 8 5
8 12 4
8 16 4
8 23 2
19 8 14
8 13 16
9 22 19
24 9 9
26 9 13
16 9 20
9 13 7
9 20 9
22 10 6
10 18 3
11 22 8
11 23 18
22 12 15
12 25 16
12 30 14
27 12 2
14 12 7
15 13 13
24 13 8
17 13 18
18 13 5
13 29 1
13 26 8
14 25 9
19 14 11
28 14 9
18 15 17
27 15 16
15 19 14
25 16 3
17 16 16
22 17 6
17 24 7
29 17 9
17 27 15
19 17 19
18 21 12
25 18 14
18 29 19
27 20 9
25 21 20
29 22 9
24 23 2
25 23 5
26 24 11
26 28 6
2 7
