36 88
0 32 17
26 1 10
1 25 15
32 1 10
1 24 5
2 14 12
2 13 5
29 2 10
2 30 3
12 2 1
17 2 5
21 3 3
3 23 14
11 3 10
4 14 18
30 4 19
9 4 18
23 4 15
4 5 13
4 28 5
4 6 9
29 5 11
30 5 11
5 17 17
5 24 16
5 15 20
6 14 1
33 6 18
28 6 7
6 34 7
6 18 12
32 7 2
7 24 13
7 15 7
8 26 12
8 16 10
21 8 3
8 30 6
25 8 11
23 8 7
31 8 5
11 8 18
9 14 6
13 9 18
23 9 16
31 9 16
11 9 7
35 9 9
19 10 6
24 11 9
12 26 3
12 24 7
31 12 8
18 12 19
33 13 6
13 27 6
13 20 2
13 25 9
32 13 14
13 23 8
13 28 2
33 14 14
19 14 17
18 14 4
35 14 10
15 20 12
15 19 8
31 16 6
26 18 13
18 19 4
32 19 10
20 21 4
21 32 6
28 21 6
29 22 14
25 22 13
23 33 10
23 27 8
23 31 17
27 24 13
29 26 5
27 29 8
28 31 7
29 32 19
31 30 5
32 31 10
34 31 18
35 33 5
24 6
