32 96
17 0 8
0 10 20
0 31 8
7 1 13
25 1 9
1 13 15
19 1 4
1 10 5
1 15 8
2 13 13
12 2 9
6 2 7
9 2 4
29 3 17
7 3 16
16 3 18
30 3 7
3 22 4
5 3 9
4 20 11
7 4 19
4 11 4
4 12 12
6 4 10
4 27 4
4 21 10
4 14 6
5 11 14
12 5 1
5 6 8
5 15 6
5 14 16
25 6 5
6 23 15
7 20 10
7 26 13
7 19 1
7 22 11
8 16 1
26 8 3
13 8 1
8 17 4
8 27 14
9 8 20
8 21 2
18 9 14
9 26 13
13 9 18
9 30 19
9 21 3
9 22 19
14 9 12
25 10 5
30 10 11
29 11 14
11 18 18
26 11 1
11 12 2
22 11 13
20 12 13
22 12 18
25 13 19
28 13 15
13 14 13
14 27 4
14 21 9
22 14 17
29 15 2
26 15 5
19 15 15
30 15 17
21 15 8
15 31 2
17 29 2
18 17 5
17 26 16
17 30 1
25 18 18
18 24 13
30 18 4
18 28 7
18 21 6
19 30 3
20 24 14
30 20 20
25 21 6
21 22 18
31 21 12
26 22 11
25 23 15
23 30 6
25 24 13
24 28 12
29 26 7
27 29 3
28 30 10
19 27
