33 103
0 5 20
25 0 11
26 0 18
14 0 8
32 0 15
18 0 4
6 0 8
7 0 9
1 25 6
19 1 18
32 1 12
18 1 17
1 6 8
3 2 3
4 2 7
26 2 9
20 2 8
16 3 7
29 3 13
3 8 13
3 14 16
3 30 10
6 3 10
31 4 8
4 22 3
4 20 10
13 4 9
4 18 18
6 4 5
24 5 11
8 5 8
9 5 11
5 11 17
5 7 9
6 26 12
20 6 13
6 11 7
6 17 4
8 7 1
7 9 8
16 8 6
12 8 8
15 8 10
9 23 7
24 9 5
9 20 4
9 30 3
9 10 11
10 31 2
26 10 1
27 10 8
14 10 18
10 13 13
10 28 8
23 11 1
11 19 17
20 11 14
32 11 10
12 23 10
12 29 5
20 12 19
12 32 9
23 13 7
13 26 10
13 27 16
18 13 20
13 28 2
14 23 15
14 29 14
14 20 19
17 14 8
16 15 17
24 15 16
22 15 10
16 23 5
16 19 5
16 18 4
17 23 17
29 17 13
32 17 18
17 18 9
18 19 13
20 18 2
30 18 14
19 25 2
19 26 3
19 22 1
24 20 12
27 20 2
21 25 3
21 29 20
23 22 19
32 22 6
25 23 11
23 31 2
30 23 14
29 24 13
28 24 1
25 27 16
26 27 2
28 26 17
28 27 18
32 30 18
21 4
