37 133
14 0 16
0 25 9
20 0 7
29 0 17
8 0 7
1 6 3
24 1 5
25 1 13
1 17 17
1 20 4
13 1 11
11 1 14
2 6 2
27 2 9
2 26 5
2 36 14
10 2 12
2 17 5
20 2 17
29 2 9
4 2 19
8 2 19
26 3 10
32 3 18
3 17 18
3 19 18
11 3 7
3 28 2
3 33 19
3 8 20
4 34 2
4 35 2
26 4 13
10 4 10
32 4 7
4 28 20
24 5 4
9 5 16
27 5 8
5 26 8
5 30 10
5 18 19
5 13 6
8 5 9
24 6 8
6 10 10
6 18 16
20 6 4
7 15 1
35 7 8
22 7 3
7 27 14
7 18 11
11 7 9
7 12 1
8 23 18
8 14 16
35 8 3
36 8 15
17 8 2
20 8 8
29 8 10
16 8 10
9 18 12
21 9 20
9 11 7
12 9 13
10 25 12
10 20 12
10 19 20
16 10 18
15 11 12
11 22 4
19 11 8
12 11 15
15 12 19
26 12 17
12 20 19
13 12 12
16 12 19
23 13 4
13 24 19
13 27 13
13 36 12
13 18 13
13 25 12
13 20 12
19 13 4
13 31 15
13 33 2
24 14 7
35 14 18
14 18 18
17 14 8
14 21 20
24 15 18
32 15 5
15 19 8
16 19 7
17 34 18
24 17 8
17 27 3
26 17 16
17 30 14
29 17 11
31 17 20
18 27 3
30 18 18
20 18 12
18 21 4
19 26 2
32 19 19
21 19 13
20 23 10
28 20 12
35 21 2
27 21 16
28 21 16
22 26 6
22 36 7
23 35 5
24 34 16
27 25 14
26 34 2
26 28 14
27 36 2
27 29 3
31 27 17
29 28 10
32 29 13
31 35 13
32 31 7
33 35 4
20 21
