38 144
0 23 14
0 34 3
24 0 7
1 13 20
1 19 7
1 34 9
1 24 5
14 1 13
1 18 13
1 17 2
4 1 3
2 10 12
18 2 7
11 2 18
25 2 10
2 6 18
2 28 18
30 3 8
29 3 9
34 3 18
24 3 4
31 3 3
4 30 7
34 4 16
5 4 7
9 4 4
25 4 20
36 4 15
16 4 3
5 30 7
5 35 3
5 19 6
5 26 15
5 20 7
36 5 12
5 28 6
16 5 13
19 6 17
12 6 1
29 6 3
6 24 19
6 18 16
11 6 7
7 30 13
7 35 15
19 7 6
12 7 20
7 22 5
13 8 2
8 33 2
26 8 11
8 28 14
30 9 18
22 9 11
37 9 4
9 20 7
28 9 13
10 27 1
19 10 10
10 29 17
10 33 15
10 32 12
25 10 10
26 10 4
10 37 8
16 10 17
11 21 1
11 33 13
18 11 1
22 11 17
11 37 16
35 12 11
12 24 1
17 12 18
25 12 12
12 26 2
15 12 13
35 13 14
13 34 17
21 13 3
23 14 11
33 14 14
17 14 20
14 37 18
15 14 12
14 20 5
16 14 11
15 27 13
19 15 10
34 15 15
15 24 4
25 15 7
26 15 6
36 15 11
15 16 5
16 30 3
16 34 10
17 30 7
17 23 16
29 17 14
33 17 15
17 24 6
22 17 8
26 17 7
20 17 20
18 24 8
26 18 11
18 37 18
34 19 9
24 19 19
19 28 13
30 20 7
34 20 7
32 20 15
22 20 19
20 37 14
23 21 19
23 35 3
23 34 5
23 33 18
30 24 15
32 24 13
27 25 3
32 25 14
31 25 19
27 26 16
33 26 1
26 32 1
30 27 8
33 27 3
27 32 8
36 27 10
29 33 7
29 32 3
29 36 12
34 30 4
30 36 8
35 31 10
31 33 15
32 36 16
33 35 19
34 33 5
37 34 7
37 35 2
36 21
