37 147
8 0 6
0 14 4
0 34 16
32 0 19
0 36 18
21 0 14
17 1 18
1 28 5
1 35 14
3 2 5
2 31 3
2 5 6
2 28 8
20 2 13
2 15 12
27 2 19
2 18 12
2 12 5
3 25 9
3 7 11
23 3 6
8 3 6
31 3 1
11 3 9
20 3 17
15 3 9
3 6 13
34 3 9
27 3 10
3 32 7
3 18 1
3 36 13
3 21 3
23 4 12
4 8 8
15 4 20
6 4 8
4 32 1
18 4 19
4 21 4
24 4 10
22 5 17
19 5 4
5 20 2
13 5 6
5 34 18
18 5 4
25 6 13
6 22 6
23 6 9
16 6 14
6 27 1
6 29 8
6 9 5
6 26 15
7 33 12
25 7 11
7 31 8
7 30 6
24 7 1
19 8 18
8 15 6
8 34 19
8 32 13
8 29 2
36 8 17
8 26 10
9 22 9
9 14 18
9 16 8
36 9 19
10 33 20
10 35 8
10 20 11
10 32 7
10 29 8
10 21 11
24 10 2
17 11 18
25 11 20
11 19 14
34 11 13
11 29 8
11 26 6
31 12 16
12 14 20
12 16 9
12 30 16
33 13 2
25 13 7
28 13 18
14 28 1
14 20 3
14 30 12
32 14 14
29 14 17
14 26 9
15 33 19
15 28 18
19 15 14
20 15 3
15 16 2
15 21 18
19 16 12
35 16 7
16 30 11
16 24 5
17 33 10
17 25 13
17 22 7
23 17 11
28 17 4
30 17 20
32 17 11
17 18 15
17 36 19
19 23 18
31 19 16
27 19 14
19 30 15
26 19 15
28 20 13
20 27 16
22 21 19
31 21 12
36 21 14
22 28 9
35 22 3
29 22 15
23 28 3
33 24 18
25 24 4
24 35 1
25 35 3
27 25 20
33 26 10
28 26 5
26 30 14
28 33 17
28 34 11
28 30 20
30 29 4
35 30 1
30 34 20
32 33 18
33 35 15
35 36 6
7 32
