33 72
0 10 4
27 0 6
8 0 14
4 0 7
17 0 16
0 22 12
0 15 20
28 0 18
0 11 20
14 0 15
0 2 15
30 1 12
31 2 9
3 2 10
2 4 9
22 2 5
28 2 2
11 2 9
30 3 19
7 3 7
6 3 13
17 3 15
4 10 17
4 8 17
26 4 14
4 14 3
5 20 2
5 15 9
5 28 17
28 6 12
6 25 16
31 7 11
8 30 19
8 16 5
15 8 7
8 11 16
21 8 15
9 10 2
9 19 16
9 22 20
26 9 13
10 29 15
16 10 11
10 17 2
15 10 12
32 10 4
13 11 9
31 11 8
12 20 18
15 12 11
13 16 14
13 28 1
13 32 11
26 13 5
13 23 12
14 27 15
21 14 1
30 15 9
22 15 7
30 16 5
16 31 4
17 29 8
23 17 15
29 18 8
18 26 6
24 20 13
21 27 20
21 24 10
28 21 3
23 21 10
23 27 12
32 27 14
23 2
