32 78
16 0 12
0 2 19
13 0 9
1 0 3
0 11 18
5 0 5
25 0 12
1 7 16
8 1 12
14 1 9
25 1 13
2 12 9
13 2 11
2 8 15
2 18 3
19 3 3
3 16 16
3 23 7
3 6 6
24 3 16
13 3 8
20 3 20
10 3 12
3 18 2
9 4 10
4 30 9
4 25 17
4 31 2
5 12 2
9 5 1
5 7 6
5 13 15
14 5 9
17 5 20
31 5 8
6 30 8
6 31 7
7 29 5
14 7 15
7 27 9
7 31 5
8 10 16
9 24 16
9 17 18
31 9 7
30 10 12
24 10 19
24 11 2
27 11 5
11 25 3
11 28 19
29 12 11
12 28 8
16 13 6
22 13 4
13 21 11
14 16 16
30 14 12
14 26 19
15 26 5
27 15 5
19 16 4
16 29 12
16 23 11
16 18 11
17 19 2
29 17 6
28 17 2
22 20 9
29 21 4
22 30 11
22 25 16
28 22 19
26 23 14
25 31 6
28 25 3
27 31 3
28 31 11
14 13
