36 121
22 0 2
2 0 4
8 0 2
20 0 6
0 17 5
0 35 15
0 26 18
0 31 9
0 6 6
1 10 3
1 14 16
1 24 11
17 1 10
34 1 15
1 5 19
1 26 14
2 11 7
20 2 2
2 10 18
2 19 20
6 2 9
23 3 3
3 31 7
4 28 15
4 9 14
25 4 10
4 33 20
10 5 10
5 9 6
14 5 7
13 5 4
7 5 11
5 17 6
5 25 12
5 6 5
28 6 10
10 6 16
6 14 12
18 6 14
24 6 3
6 35 10
6 32 9
6 29 20
20 7 13
7 10 20
18 7 1
19 7 7
8 9 8
8 21 7
8 17 17
8 27 1
8 32 3
8 26 10
8 16 12
19 8 16
9 24 11
9 12 1
9 34 6
16 9 11
11 10 5
10 15 20
10 34 3
32 10 3
26 10 17
10 16 15
19 10 10
20 11 4
25 11 7
12 35 15
13 22 6
27 13 10
13 35 14
13 29 10
19 13 17
14 20 3
15 14 2
14 21 13
14 17 2
14 30 8
29 14 18
14 19 8
28 15 12
20 15 16
15 18 11
15 24 2
17 15 1
30 15 8
16 15 15
20 16 17
16 17 10
35 16 10
33 16 19
16 29 8
17 22 1
17 18 4
34 17 6
25 17 19
32 17 11
28 18 16
18 19 3
19 30 4
20 32 6
21 35 3
21 33 7
26 21 18
21 29 3
22 28 8
35 22 8
34 24 16
28 25 14
25 27 3
25 34 3
25 31 7
29 25 12
28 26 15
26 32 7
28 27 5
27 32 9
34 28 8
31 35 18
32 31 16
30 23
