31 78
0 21 4
0 29 1
0 9 8
0 14 1
12 1 8
1 15 18
24 1 15
9 1 1
1 6 19
2 22 9
5 2 7
2 30 11
8 3 20
3 7 6
28 3 16
3 9 11
21 4 11
17 4 13
20 4 15
4 13 6
17 5 9
5 23 8
5 7 5
28 5 3
5 9 1
18 6 12
6 17 12
8 6 6
6 11 11
9 6 4
15 7 4
23 7 10
28 7 10
14 7 3
8 18 4
8 28 10
14 8 8
21 9 1
23 9 4
9 24 15
9 20 7
10 24 17
10 27 17
11 27 2
11 14 12
16 12 8
12 22 3
17 12 1
12 27 11
12 14 8
15 13 15
25 14 8
26 15 12
22 15 13
15 17 2
24 15 15
15 20 3
27 15 1
30 15 7
16 19 1
16 29 14
21 17 7
17 30 19
28 17 13
18 30 8
29 18 11
23 20 19
28 20 13
21 27 7
21 25 6
26 22 1
22 28 3
23 24 19
25 23 4
29 24 14
26 29 5
30 27 17
28 30 2
3 16
