31 74
0 14 20
1 0 13
0 5 11
0 12 5
0 6 6
0 16 10
0 24 15
0 20 17
29 1 18
1 19 12
10 1 1
2 18 3
3 14 20
13 3 10
18 3 8
8 3 14
3 25 16
27 3 12
6 4 3
8 4 16
19 4 5
4 10 7
5 22 15
23 5 12
5 28 12
17 6 3
6 16 15
6 15 16
20 6 5
29 7 17
27 7 11
17 8 17
21 8 7
23 8 14
8 15 12
19 8 3
29 9 15
9 24 6
10 17 12
21 10 9
11 13 13
21 11 6
11 15 7
12 24 17
17 13 6
13 23 15
13 26 10
15 13 14
14 25 6
14 15 8
19 14 18
21 15 13
25 15 8
28 15 9
17 16 1
30 16 12
16 18 4
16 29 14
16 23 1
21 18 11
26 18 6
19 29 20
20 19 19
21 20 7
20 27 10
29 21 2
21 23 14
22 30 18
24 30 3
25 24 3
25 26 15
25 27 10
26 29 9
28 29 6
4 13
