32 81
22 0 11
0 19 18
26 0 8
0 8 10
0 28 20
21 0 9
0 6 20
10 1 14
1 27 2
26 1 18
1 24 19
1 29 2
31 1 2
2 4 8
3 20 4
15 3 9
27 4 17
21 4 3
11 4 20
4 13 7
23 4 20
15 4 20
30 5 1
13 5 8
6 5 3
15 5 2
10 6 7
6 8 14
18 6 6
6 13 2
6 12 3
17 7 2
26 7 4
31 7 16
7 13 6
7 23 1
22 8 10
19 8 12
8 27 7
16 8 20
18 8 9
17 9 8
24 9 8
9 16 19
9 12 9
15 9 17
10 25 13
26 10 11
10 30 6
29 10 7
11 20 12
29 11 7
22 12 19
13 24 17
16 13 19
23 13 3
14 26 8
16 14 4
15 25 17
15 19 13
15 30 16
29 15 16
15 18 4
27 16 14
16 20 19
16 21 6
23 17 2
18 22 12
19 18 6
18 24 8
29 18 8
18 21 20
18 31 4
18 23 14
26 20 10
25 21 13
24 21 7
29 21 10
26 22 8
22 29 17
30 29 2
0 23
