33 105
0 15 4
0 12 15
26 0 20
31 0 8
21 0 16
13 1 6
29 1 16
23 1 2
1 21 15
27 2 19
2 29 14
7 2 19
8 2 6
2 24 16
2 31 9
2 23 19
2 28 5
2 21 6
13 3 18
3 22 18
3 8 18
24 3 15
20 3 2
4 13 3
22 4 2
24 4 6
19 4 13
4 31 8
32 4 14
4 16 16
5 18 20
5 27 4
5 14 12
24 5 14
31 5 4
5 16 12
5 21 7
6 13 14
6 15 1
6 29 8
6 22 2
6 26 9
6 23 7
7 13 4
22 7 19
7 9 6
11 7 8
28 7 6
16 7 17
8 18 17
27 8 15
8 12 17
8 10 15
26 8 3
21 8 6
30 9 12
18 10 14
10 25 12
10 22 2
31 10 5
30 10 11
28 10 11
11 18 6
29 11 16
11 25 1
26 11 9
11 32 12
16 11 7
29 12 2
12 19 14
12 30 14
13 18 6
27 13 13
24 13 10
19 13 4
13 23 9
28 13 1
15 14 14
21 15 4
16 29 10
25 16 18
19 16 9
16 31 19
28 16 12
17 20 8
22 18 18
19 18 11
18 30 12
21 18 15
20 26 8
31 20 20
20 23 10
21 27 20
28 21 16
26 22 14
22 30 19
23 31 13
26 24 14
29 25 18
30 25 7
32 25 1
27 31 16
28 27 5
29 30 8
31 32 8
17 9
