31 94
15 0 11
0 16 4
29 0 10
1 0 11
0 14 16
9 0 13
25 0 8
0 12 13
1 16 7
25 1 18
1 30 13
5 1 14
2 15 19
2 24 10
18 2 18
6 3 18
3 27 7
3 19 20
3 12 18
3 5 11
4 28 9
4 25 2
19 4 9
4 10 10
20 5 7
28 5 6
5 21 16
6 15 14
6 20 17
11 6 10
23 6 4
6 22 14
27 6 20
26 6 4
13 7 5
7 16 4
28 7 16
7 27 9
7 12 1
7 26 10
10 7 16
17 8 18
8 20 3
29 8 20
25 8 2
8 30 18
8 12 11
15 9 2
9 16 14
9 18 7
9 19 17
9 21 1
9 10 18
28 10 17
23 10 20
17 11 7
11 15 12
16 11 14
11 23 8
11 19 15
12 17 13
12 24 3
12 29 16
12 19 17
17 13 17
13 20 2
25 13 4
13 21 1
14 16 20
14 29 17
20 16 10
16 26 6
28 17 15
17 30 9
27 17 14
20 18 12
29 18 12
23 18 1
18 26 12
19 28 11
28 20 6
23 20 14
20 27 6
20 21 16
21 28 2
29 22 15
27 22 14
23 29 15
30 25 13
27 25 15
25 26 5
30 27 1
28 30 16
30 29 18
25 24
