38 92
31 0 3
0 5 19
16 0 19
0 13 15
9 0 15
0 37 12
0 12 20
1 15 19
17 1 9
1 25 19
1 37 9
1 12 14
2 10 4
2 13 6
2 25 15
2 20 12
15 3 9
3 10 10
13 3 14
3 37 4
4 23 1
17 4 5
4 21 4
36 5 2
5 18 7
5 25 7
5 6 3
18 6 6
25 6 2
10 7 12
19 7 12
7 12 4
35 8 20
8 32 17
16 8 13
8 22 8
28 8 7
25 8 16
21 8 15
29 9 14
9 20 18
35 10 13
34 10 10
36 10 18
10 17 3
12 10 16
10 21 8
24 11 12
20 11 13
28 12 13
13 18 19
25 13 6
20 13 11
14 30 5
15 14 17
19 14 12
14 21 12
15 17 9
16 24 14
29 16 12
16 23 13
16 33 7
27 16 19
17 18 14
17 27 6
18 35 8
37 18 9
27 18 14
18 21 19
34 19 16
20 29 11
20 36 18
20 33 6
21 30 3
21 32 18
21 22 20
22 34 16
22 27 9
23 29 5
23 25 3
35 24 10
24 34 4
35 25 1
26 34 1
33 26 6
32 28 14
33 28 12
34 29 12
33 29 13
37 31 8
32 33 14
37 33 13
14 33
