37 140
0 28 18
4 0 14
0 2 3
14 0 2
0 9 17
11 0 13
0 17 17
0 26 20
0 8 4
28 1 14
22 1 18
1 24 13
1 2 14
1 21 13
2 35 14
2 14 6
2 3 3
2 21 8
32 2 13
11 2 7
2 17 14
8 2 14
4 3 1
3 24 16
35 3 10
27 3 14
3 14 8
3 21 20
11 3 3
4 12 7
4 7 14
14 4 15
29 4 8
12 5 16
5 29 6
5 31 17
5 21 15
5 16 20
5 17 1
8 5 14
6 12 3
6 30 16
7 6 15
6 27 13
19 6 13
32 6 7
6 36 4
6 26 13
18 7 2
7 12 10
30 7 12
9 7 1
7 13 17
7 10 2
36 7 9
17 7 1
7 23 1
8 28 11
30 8 11
10 8 7
17 8 4
8 26 1
25 9 3
9 12 2
30 9 14
27 9 3
9 14 14
31 9 10
21 9 15
32 9 12
9 23 11
28 10 2
21 10 10
19 10 14
10 32 18
36 10 2
11 34 10
11 12 18
11 22 16
11 24 12
11 30 15
11 31 3
32 11 10
11 17 7
26 11 13
12 34 19
12 28 13
22 12 2
27 12 13
31 12 18
12 19 3
13 24 4
13 35 19
13 20 19
32 13 17
15 14 4
35 14 20
14 27 16
29 14 4
28 15 9
15 30 18
15 21 19
17 15 18
15 23 12
24 16 19
31 16 20
16 26 13
17 34 12
17 30 15
17 27 14
29 17 5
21 17 18
18 28 20
25 18 8
29 18 2
32 18 7
36 18 1
18 23 11
34 19 14
19 30 20
36 19 5
20 21 16
20 32 9
21 27 13
34 22 7
26 22 1
23 28 9
35 24 6
24 27 6
24 29 1
31 24 16
25 29 6
28 34 2
28 30 5
33 28 12
28 36 5
30 35 10
35 31 7
33 31 8
36 34 11
23 22
