38 130
36 0 3
9 0 15
4 1 4
1 2 2
1 3 11
1 12 16
26 1 3
1 22 2
10 1 19
24 1 2
1 33 11
28 1 1
3 2 9
30 2 15
32 2 17
22 2 17
24 2 8
2 28 17
12 3 17
26 3 8
24 3 4
3 6 17
5 4 16
31 4 6
17 4 4
4 15 4
4 25 1
4 29 20
32 5 14
5 22 20
18 5 18
25 5 1
5 34 3
7 5 10
10 5 3
24 5 13
16 6 1
6 22 2
25 6 10
6 20 2
14 6 14
33 6 7
7 27 16
32 7 2
7 9 20
23 7 1
11 7 2
16 8 20
36 8 4
12 8 7
8 13 12
8 19 19
11 8 10
32 9 8
9 22 7
18 9 14
9 37 5
9 20 3
34 9 14
24 9 5
33 9 20
31 10 15
10 32 12
10 34 6
10 14 11
31 11 13
11 20 17
12 30 7
12 15 13
12 23 10
37 12 1
20 12 13
12 14 8
12 35 3
13 32 15
18 13 7
13 25 13
13 23 3
14 13 19
28 13 10
27 14 10
14 22 18
14 25 16
37 14 13
19 14 18
15 17 15
18 15 16
21 15 15
19 15 5
16 18 11
19 16 6
28 16 10
35 17 12
17 28 11
18 30 15
18 25 12
18 20 4
18 24 2
33 18 1
19 36 16
23 19 19
34 19 18
21 19 18
35 19 16
33 19 13
20 34 14
21 27 19
21 31 18
21 22 17
23 21 18
37 22 20
23 37 8
29 23 8
24 36 12
24 33 4
25 27 2
25 31 1
25 26 4
34 25 7
35 25 5
26 32 1
35 26 1
36 27 2
36 28 12
28 30 6
36 29 4
35 30 8
35 32 14
35 36 7
35 37 12
31 0
