39 128
0 24 8
10 0 6
0 6 19
1 38 17
33 1 2
1 16 6
1 30 7
11 1 10
1 32 12
1 35 2
1 37 2
33 2 12
2 17 1
2 5 9
19 2 14
2 23 19
14 2 16
28 2 11
22 2 1
36 3 18
3 31 16
3 13 4
16 3 13
3 30 8
11 3 14
14 3 15
37 3 11
4 10 9
31 4 3
4 6 11
26 4 11
14 4 10
4 7 10
33 5 13
17 5 3
5 34 16
5 30 20
5 35 4
22 5 18
6 38 18
6 33 15
27 6 6
20 6 15
6 18 2
33 7 8
7 25 12
7 9 9
22 7 13
8 36 8
8 38 12
8 33 11
27 8 14
17 8 6
31 8 4
25 8 19
8 30 1
8 19 18
8 12 15
10 9 18
9 12 15
14 9 7
33 10 4
11 10 8
35 10 5
10 23 3
13 11 1
11 12 10
22 11 14
11 37 4
12 18 19
36 13 19
21 13 7
13 24 7
16 13 8
30 13 1
13 28 3
14 33 18
20 14 15
25 14 19
14 32 7
15 38 8
15 29 15
15 17 2
30 15 7
35 15 15
23 15 19
15 28 13
16 34 17
16 23 4
27 17 17
17 19 14
26 17 17
35 17 19
27 18 6
18 31 8
25 18 1
20 19 16
31 19 4
25 19 10
19 37 5
20 36 18
21 20 20
20 29 4
20 31 19
20 28 6
37 20 2
21 36 14
24 21 15
32 21 18
21 35 18
23 21 9
22 30 18
22 23 9
22 28 5
23 34 14
29 24 18
33 25 8
31 25 8
33 26 12
27 38 7
37 27 19
29 28 8
32 28 20
35 28 1
35 29 3
37 29 6
36 34 15
35 37 7
37 4
