38 103
0 22 3
17 0 6
15 0 5
1 22 13
1 13 1
1 25 6
1 14 10
2 4 6
33 2 1
37 2 19
28 2 11
2 20 9
16 3 20
9 3 16
3 28 3
3 5 6
4 30 11
13 4 5
4 37 8
17 4 4
4 15 19
4 26 16
10 4 12
5 30 13
33 5 17
5 34 13
5 9 4
7 5 20
5 28 9
5 12 5
6 24 18
6 34 1
35 7 5
7 27 5
20 7 7
14 7 13
8 22 19
36 8 6
8 23 7
8 17 7
32 8 9
9 18 7
9 33 3
23 9 11
9 32 5
30 10 20
10 18 16
36 10 3
10 23 16
14 10 18
11 16 11
11 28 7
31 11 3
20 11 20
12 30 2
17 12 15
12 14 7
12 32 7
37 13 20
28 13 6
13 20 2
23 13 1
26 13 5
14 21 4
14 19 19
14 36 5
15 16 17
18 15 12
15 33 7
15 37 9
16 33 1
17 24 18
35 17 2
33 17 4
17 27 3
17 36 20
31 17 19
17 26 19
30 18 9
33 18 5
18 21 6
23 18 5
32 18 14
28 19 20
31 21 2
25 21 16
22 24 14
30 22 20
29 22 15
36 22 5
34 23 12
36 23 20
23 26 17
27 24 13
25 24 14
27 25 9
26 36 13
27 34 16
32 28 11
33 29 11
29 31 19
31 33 12
33 34 5
16 1
